uid	SPScenario	Choice	DrvLic	PblcTrst	AgeGrp	Empl	Edu	Nveh	Nadlt	Nchld	Income	Car_Cost	CarRental_Cost	Bus_Cost	Plane_Cost	Train_Cost	TrH_Cost	Car_TT	CarRental_TT	Bus_TT	Plane_TT	Train_TT	TrH_TT	CarRelib	CarRentalRelib	BusRelib	PlaneRelib	TrainRelib	TrHRelib	AV_Car	AV_CarRental	AV_Bus	AV_Plane	AV_Train	AV_TrH	
1038	3	0	1	1	2	0	0	1	1	1	2	0.96	2.36	0.88	2.13	0	1.8	6.500	5.500	10.167	5.167	0.000	15.467	0.75	0.9	0.75	0.85	0	0.99	1	1	1	1	0	1	
1039	2	0	1	1	1	1	1	2	2	1	3	1.18	1.78	0.64	2.5	0.92	1.25	8.500	7.000	12.167	5.367	11.750	11.667	0.9	0.85	0.75	0.9	0.9	0.9	1	1	1	1	1	1	
1040	3	5	1	1	1	1	1	2	2	1	3	1.65	2.85	1	2	1.15	1.75	7.750	7.750	11.167	4.850	14.367	14.283	0.85	0.75	0.85	0.7	0.85	0.99	1	1	1	1	1	1	
1041	1	0	1	1	1	1	1	2	2	1	3	1.3	2.31	0.8	1.6	0.74	1.5	7.000	8.500	10.167	5.100	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1042	2	5	1	1	1	1	1	1	1	1	1	1.65	1.78	0.8	2.5	1.15	1.75	7.000	8.500	10.167	5.367	14.367	14.283	0.75	0.9	0.6	0.7	0.75	0.9	1	1	1	1	1	1	
1043	1	5	1	1	1	1	1	1	1	1	1	1.18	2.31	1	2	0.92	1.5	8.500	7.000	11.167	4.850	11.750	12.717	0.9	0.85	0.85	0.9	0.85	0.99	1	1	1	1	1	1	
1044	3	4	1	1	1	1	1	1	1	1	1	1.3	2.85	0.64	1.6	0.74	1.25	7.750	7.750	12.167	5.100	9.117	11.667	0.85	0.75	0.75	0.85	0.9	0.95	1	1	1	1	1	1	
1045	2	0	0	1	2	2	1	0	0	0	0	1.3	0	0.8	2.5	0.74	1.25	7.000	0.000	11.167	5.367	9.117	11.667	0.9	0	0.85	0.7	0.85	0.99	1	0	1	1	1	1	
1046	1	5	0	1	2	2	1	0	0	0	0	1.65	0	0.64	2	0.92	1.75	8.500	0.000	12.167	4.850	11.750	14.283	0	0	0	0	0	0	1	0	1	1	1	1	
1047	3	0	0	1	2	2	1	0	0	0	0	1.18	0	1	1.6	1.15	1.5	7.750	0.000	10.167	5.100	14.367	12.717	0.75	0	0.6	0.9	0.9	0.95	1	0	1	1	1	1	
1048	1	0	1	1	1	0	1	1	0	0	1	0.67	1.65	0.67	0	0	2.1	6.667	7.500	14.667	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1049	3	0	1	1	1	0	1	1	0	0	1	0.74	1.27	0.43	0	0	1.5	7.083	7.083	18.033	0.000	0.000	12.167	0.85	0.85	0.75	0	0	0.9	1	1	1	0	0	1	
1050	2	0	1	1	1	0	1	1	0	0	1	0.94	2.03	0.54	0	0	1.8	7.500	6.667	11.283	0.000	0.000	13.267	0.9	0.9	0.85	0	0	0.95	1	1	1	0	0	1	
1051	2	5	1	1	0	0	1	1	1	1	1	0.96	1.92	1.1	3	0	2.1	7.500	5.500	11.167	4.717	0.000	17.417	0.9	0.75	0.85	0.85	0	0.9	1	1	1	1	0	1	
1052	1	1	1	1	0	0	1	1	1	1	1	0.87	1.47	1.38	2.66	0	1.8	6.500	7.500	10.667	4.933	0.000	15.467	0	0	0	0	0	0	1	1	1	1	0	1	
1053	3	5	1	1	0	0	1	1	1	1	1	1.22	2.36	0.88	2.13	0	1.5	5.500	6.500	10.167	5.167	0.000	14.167	0.85	0.9	0.6	0.7	0	0.99	1	1	1	1	0	1	
1054	3	5	1	0	1	0	1	2	1	0	3	1.18	1.78	0.8	2.5	0.74	1.25	7.000	7.750	11.167	4.850	9.117	11.667	0.75	0.9	0.85	0.85	0.85	0.99	1	1	1	1	1	1	
1055	2	5	1	0	1	0	1	2	1	0	3	1.65	2.85	1	2	0.92	1.75	7.750	8.500	10.167	5.100	11.750	14.283	0.85	0.75	0.75	0.7	0.75	0.95	1	1	1	1	1	1	
1056	1	5	1	0	1	0	1	2	1	0	3	1.3	2.31	0.64	1.6	1.15	1.5	8.500	7.000	12.167	5.367	14.367	12.717	0.9	0.85	0.6	0.9	0.9	0.9	1	1	1	1	1	1	
1057	1	5	1	0	3	2	1	1	1	0	2	0.67	2.03	0.67	0	0	1.5	6.667	6.667	18.033	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1058	2	5	1	0	3	2	1	1	1	0	2	0.94	1.65	0.54	0	0	2.1	7.083	7.500	11.283	0.000	0.000	14.917	0.9	0.75	0.6	0	0	0.95	1	1	1	0	0	1	
1059	3	5	1	0	3	2	1	1	1	0	2	0.74	1.27	0.43	0	0	1.8	7.500	7.083	14.667	0.000	0.000	13.267	0.75	0.9	0.85	0	0	0.99	1	1	1	0	0	1	
1060	3	4	1	1	1	1	1	1	1	2	0	1.18	2.31	0.8	2.5	0.92	1.25	7.750	8.500	12.167	5.367	11.750	11.667	0.9	0.75	0.6	0.9	0.9	0.95	1	1	1	1	1	1	
1061	1	5	1	1	1	1	1	1	1	2	0	1.3	1.78	1	2	1.15	1.5	7.000	7.000	11.167	4.850	14.367	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1062	2	4	1	1	1	1	1	1	1	2	0	1.65	2.85	0.64	1.6	0.74	1.75	8.500	7.750	10.167	5.100	9.117	14.283	0.75	0.9	0.85	0.7	0.85	0.99	1	1	1	1	1	1	
1063	1	0	1	1	1	0	1	2	1	0	3	1.65	2.85	0.64	2.5	0.74	1.5	8.500	8.500	10.167	5.367	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1064	3	0	1	1	1	0	1	2	1	0	3	1.18	1.78	0.8	2	0.92	1.25	7.750	7.750	11.167	4.850	11.750	11.667	0.75	0.9	0.85	0.85	0.75	0.99	1	1	1	1	1	1	
1065	2	0	1	1	1	0	1	2	1	0	3	1.3	2.31	1	1.6	1.15	1.75	7.000	7.000	12.167	5.100	14.367	14.283	0.85	0.85	0.75	0.7	0.85	0.9	1	1	1	1	1	1	
1066	2	4	1	1	1	0	1	1	2	1	3	1.65	2.31	1	2.5	0.74	1.25	7.000	7.000	12.167	5.367	9.117	11.667	0.75	0.85	0.6	0.85	0.85	0.99	1	1	1	1	1	1	
1067	1	5	1	1	1	0	1	1	2	1	3	1.3	1.78	0.8	2	0.92	1.5	7.750	8.500	10.167	4.850	11.750	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1068	3	2	1	1	1	0	1	1	2	1	3	1.18	2.85	0.64	1.6	1.15	1.75	8.500	7.750	11.167	5.100	14.367	14.283	0.85	0.75	0.75	0.7	0.9	0.9	1	1	1	1	1	1	
1069	2	5	1	1	1	0	1	1	1	2	3	1.65	2.85	0.8	2.5	0.74	1.75	7.000	7.750	11.167	5.367	9.117	14.283	0.75	0.9	0.75	0.7	0.9	0.95	1	1	1	1	1	1	
1070	3	5	1	1	1	0	1	1	1	2	3	1.18	2.31	0.64	2	0.92	1.25	7.750	8.500	10.167	5.100	11.750	11.667	0.9	0.75	0.6	0.9	0.85	0.9	1	1	1	1	1	1	
1071	1	5	1	1	1	0	1	1	1	2	3	1.3	1.78	1	1.6	1.15	1.5	8.500	7.000	12.167	4.850	14.367	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1072	3	2	0	0	1	0	0	1	2	1	0	0.96	0	1.1	3	0	2.1	7.500	0.000	10.167	4.717	0.000	17.417	0.9	0	0.85	0.9	0	0.99	1	0	1	1	0	1	
1073	2	0	0	0	1	0	0	1	2	1	0	1.22	0	1.38	2.66	0	1.8	5.500	0.000	10.667	5.167	0.000	15.467	0.75	0	0.75	0.7	0	0.9	1	0	1	1	0	1	
1074	1	5	0	0	1	0	0	1	2	1	0	0.87	0	0.88	2.13	0	1.5	6.500	0.000	11.167	4.933	0.000	14.167	0	0	0	0	0	0	1	0	1	1	0	1	
1075	1	5	1	1	3	2	0	0	0	0	1	0.67	2.03	0.67	0	0	1.8	7.500	6.667	14.667	0.000	0.000	13.267	0	0	0	0	0	0	1	1	1	0	0	1	
1076	3	5	1	1	3	2	0	0	0	0	1	0.94	1.27	0.43	0	0	2.1	7.083	7.500	18.033	0.000	0.000	14.917	0.9	0.85	0.6	0	0	0.9	1	1	1	0	0	1	
1077	2	5	1	1	3	2	0	0	0	0	1	0.74	1.65	0.54	0	0	1.5	6.667	7.083	11.283	0.000	0.000	12.167	0.85	0.9	0.75	0	0	0.95	1	1	1	0	0	1	
1078	2	5	1	0	3	2	2	0	1	0	3	1.18	2.85	0.8	2.5	0.92	1.75	7.000	7.750	10.167	5.367	11.750	14.283	0.9	0.75	0.85	0.9	0.9	0.9	1	1	1	1	1	1	
1079	3	5	1	0	3	2	2	0	1	0	3	1.65	2.31	0.64	2	1.15	1.25	8.500	7.000	12.167	5.100	14.367	11.667	0.75	0.85	0.6	0.85	0.75	0.95	1	1	1	1	1	1	
1080	1	5	1	0	3	2	2	0	1	0	3	1.3	1.78	1	1.6	0.74	1.5	7.750	8.500	11.167	4.850	9.117	12.717	0.85	0.9	0.75	0.7	0.85	0.99	1	1	1	1	1	1	
1081	3	5	1	1	1	1	2	0	0	0	1	0.96	1.92	0.88	3	0	2.1	7.500	5.500	11.167	5.167	0.000	17.417	0.9	0.9	0.75	0.7	0	0.9	1	1	1	1	0	1	
1082	1	5	1	1	1	1	2	0	0	0	1	0.87	1.47	1.38	2.66	0	1.5	5.500	6.500	10.667	4.933	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1083	2	5	1	1	1	1	2	0	0	0	1	1.22	2.36	1.1	2.13	0	1.8	6.500	7.500	10.167	4.717	0.000	15.467	0.75	0.85	0.6	0.85	0	0.99	1	1	1	1	0	1	
1084	3	5	1	1	2	0	1	1	1	0	2	1.22	2.36	0.88	3	0	1.8	5.500	5.500	10.667	4.717	0.000	15.467	0.75	0.9	0.6	0.85	0	0.9	1	1	1	1	0	1	
1085	2	5	1	1	2	0	1	1	1	0	2	0.96	1.92	1.1	2.66	0	1.5	7.500	6.500	10.167	4.933	0.000	14.167	0.85	0.75	0.75	0.9	0	0.9	1	1	1	1	0	1	
1086	1	5	1	1	2	0	1	1	1	0	2	0.87	1.47	1.38	2.13	0	2.1	6.500	7.500	11.167	5.167	0.000	17.417	0.9	0.85	0.85	0.7	0	0.99	1	1	1	1	0	1	
1087	3	2	0	1	1	0	1	0	2	0	2	1.18	0	0.8	2.5	0.74	1.25	8.500	0.000	12.167	4.850	9.117	11.667	0.9	0	0.6	0.7	0.85	0.95	1	0	1	1	1	1	
1088	2	5	0	1	1	0	1	0	2	0	2	1.3	0	1	2	1.15	1.5	7.000	0.000	10.167	5.100	14.367	12.717	0.85	0	0.85	0.85	0.75	0.99	1	0	1	1	1	1	
1089	1	5	0	1	1	0	1	0	2	0	2	1.65	0	0.64	1.6	0.92	1.75	7.750	0.000	11.167	5.367	11.750	14.283	0	0	0	0	0	0	1	0	1	1	1	1	
1090	2	5	1	0	3	2	1	0	0	0	3	1.18	2.85	0.8	2.5	1.15	1.25	8.500	7.000	12.167	5.100	14.367	11.667	0.9	0.9	0.75	0.85	0.85	0.99	1	1	1	1	1	1	
1091	3	5	1	0	3	2	1	0	0	0	3	1.3	1.78	0.64	2	0.92	1.75	7.000	8.500	10.167	5.367	11.750	14.283	0.85	0.75	0.6	0.7	0.9	0.9	1	1	1	1	1	1	
1092	1	5	1	0	3	2	1	0	0	0	3	1.65	2.31	1	1.6	0.74	1.5	7.750	7.750	11.167	4.850	9.117	12.717	0.75	0.85	0.85	0.9	0.75	0.95	1	1	1	1	1	1	
1093	3	5	1	0	2	0	1	1	0	0	1	0.87	2.36	0.88	3	0	1.5	7.500	6.500	10.167	4.933	0.000	14.167	0.85	0.85	0.6	0.85	0	0.9	1	1	1	1	0	1	
1094	1	0	1	0	2	0	1	1	0	0	1	0.96	1.47	1.38	2.66	0	2.1	5.500	5.500	10.667	5.167	0.000	17.417	0	0	0	0	0	0	1	1	1	1	0	1	
1095	2	3	1	0	2	0	1	1	0	0	1	1.22	1.92	1.1	2.13	0	1.8	6.500	7.500	11.167	4.717	0.000	15.467	0.75	0.75	0.75	0.9	0	0.99	1	1	1	1	0	1	
1096	3	5	0	1	2	2	0	1	1	0	0	1.22	0	0.88	3	0	1.8	6.500	0.000	10.667	4.933	0.000	15.467	0.9	0	0.6	0.9	0	0.9	1	0	1	1	0	1	
1097	2	5	0	1	2	2	0	1	1	0	0	0.96	0	1.1	2.66	0	2.1	7.500	0.000	10.167	5.167	0.000	17.417	0.75	0	0.75	0.85	0	0.99	1	0	1	1	0	1	
1098	1	5	0	1	2	2	0	1	1	0	0	0.87	0	1.38	2.13	0	1.5	5.500	0.000	11.167	4.717	0.000	14.167	0	0	0	0	0	0	1	0	1	1	0	1	
1099	2	5	0	0	1	0	1	1	1	2	2	1.22	0	1.38	3	0	1.5	6.500	0.000	10.167	4.717	0.000	14.167	0.85	0	0.6	0.85	0	0.9	1	0	1	1	0	1	
1100	1	5	0	0	1	0	1	1	1	2	2	0.87	0	0.88	2.66	0	1.8	7.500	0.000	10.667	5.167	0.000	15.467	0.9	0	0.85	0.9	0	0.99	1	0	1	1	0	1	
1101	3	5	0	0	1	0	1	1	1	2	2	0.96	0	1.1	2.13	0	2.1	5.500	0.000	11.167	4.933	0.000	17.417	0.75	0	0.75	0.7	0	0.9	1	0	1	1	0	1	
1102	1	0	1	0	2	0	2	2	2	2	3	0.74	2.03	0.43	0	0	2.1	6.667	7.500	11.283	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1103	3	0	1	0	2	0	2	2	2	2	3	0.94	1.27	0.67	0	0	1.5	7.500	7.083	14.667	0.000	0.000	12.167	0.75	0.9	0.85	0	0	0.9	1	1	1	0	0	1	
1104	2	0	1	0	2	0	2	2	2	2	3	0.67	1.65	0.54	0	0	1.8	7.083	6.667	18.033	0.000	0.000	13.267	0.9	0.85	0.75	0	0	0.95	1	1	1	0	0	1	
1105	1	0	1	0	2	0	1	2	1	1	3	1.18	2.85	0.8	2.5	0.74	1.5	7.750	7.750	10.167	5.100	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1106	3	0	1	0	2	0	1	2	1	1	3	1.3	1.78	1	2	1.15	1.75	7.000	7.000	11.167	5.367	14.367	14.283	0.85	0.9	0.75	0.7	0.75	0.9	1	1	1	1	1	1	
1107	2	0	1	0	2	0	1	2	1	1	3	1.65	2.31	0.64	1.6	0.92	1.25	8.500	8.500	12.167	4.850	11.750	11.667	0.9	0.85	0.6	0.9	0.85	0.99	1	1	1	1	1	1	
1108	3	0	1	1	2	0	1	1	0	0	3	1.18	2.85	0.64	2.5	0.74	1.75	7.750	8.500	10.167	5.367	9.117	14.283	0.9	0.75	0.6	0.7	0.85	0.99	1	1	1	1	1	1	
1109	2	0	1	1	2	0	1	1	0	0	3	1.65	1.78	1	2	1.15	1.5	7.000	7.750	11.167	4.850	14.367	12.717	0.75	0.9	0.75	0.85	0.75	0.95	1	1	1	1	1	1	
1110	1	0	1	1	2	0	1	1	0	0	3	1.3	2.31	0.8	1.6	0.92	1.25	8.500	7.000	12.167	5.100	11.750	11.667	0	0	0	0	0	0	1	1	1	1	1	1	
1111	1	5	1	1	2	0	2	1	1	1	2	1.18	2.85	0.8	2.5	1.15	1.75	7.750	7.000	11.167	4.850	14.367	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1112	2	5	1	1	2	0	2	1	1	1	2	1.65	1.78	0.64	2	0.92	1.5	8.500	8.500	10.167	5.367	11.750	12.717	0.75	0.9	0.6	0.7	0.9	0.99	1	1	1	1	1	1	
1113	3	5	1	1	2	0	2	1	1	1	2	1.3	2.31	1	1.6	0.74	1.25	7.000	7.750	12.167	5.100	9.117	11.667	0.85	0.75	0.75	0.9	0.75	0.9	1	1	1	1	1	1	
1114	2	5	0	1	1	0	1	0	0	0	2	1.3	0	0.64	2.5	0.92	1.25	7.750	0.000	12.167	5.100	11.750	11.667	0.85	0	0.85	0.9	0.85	0.95	1	0	1	1	1	1	
1115	1	5	0	1	1	0	1	0	0	0	2	1.65	0	1	2	1.15	1.5	8.500	0.000	10.167	5.367	14.367	12.717	0	0	0	0	0	0	1	0	1	1	1	1	
1116	3	5	0	1	1	0	1	0	0	0	2	1.18	0	0.8	1.6	0.74	1.75	7.000	0.000	11.167	4.850	9.117	14.283	0.9	0	0.75	0.7	0.75	0.9	1	0	1	1	1	1	
1117	2	5	1	1	2	0	1	1	2	2	3	0.96	1.92	0.88	3	0	1.8	7.500	5.500	11.167	4.717	0.000	15.467	0.85	0.85	0.6	0.9	0	0.99	1	1	1	1	0	1	
1118	3	5	1	1	2	0	1	1	2	2	3	0.87	1.47	1.38	2.66	0	2.1	5.500	6.500	10.167	4.933	0.000	17.417	0.75	0.75	0.75	0.7	0	0.9	1	1	1	1	0	1	
1119	1	5	1	1	2	0	1	1	2	2	3	1.22	2.36	1.1	2.13	0	1.5	6.500	7.500	10.667	5.167	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1120	1	0	1	1	3	2	1	1	1	0	2	0.67	2.03	0.43	0	0	1.5	7.083	6.667	18.033	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1121	2	0	1	1	3	2	1	1	1	0	2	0.94	1.27	0.67	0	0	2.1	6.667	7.083	14.667	0.000	0.000	14.917	0.9	0.9	0.75	0	0	0.95	1	1	1	0	0	1	
1122	3	0	1	1	3	2	1	1	1	0	2	0.74	1.65	0.54	0	0	1.8	7.500	7.500	11.283	0.000	0.000	13.267	0.85	0.85	0.6	0	0	0.99	1	1	1	0	0	1	
1123	2	0	1	1	2	2	1	1	0	0	0	0.87	1.92	1.38	3	0	2.1	7.500	7.500	11.167	4.933	0.000	17.417	0.85	0.9	0.75	0.85	0	0.9	1	1	1	1	0	1	
1124	1	0	1	1	2	2	1	1	0	0	0	0.96	1.47	1.1	2.66	0	1.5	6.500	6.500	10.167	4.717	0.000	14.167	0.9	0.75	0.6	0.9	0	0.9	1	1	1	1	0	1	
1125	3	0	1	1	2	2	1	1	0	0	0	1.22	2.36	0.88	2.13	0	1.8	5.500	5.500	10.667	5.167	0.000	15.467	0.75	0.85	0.85	0.7	0	0.99	1	1	1	1	0	1	
1126	3	5	1	0	2	1	1	2	1	0	2	0.67	1.65	0.54	0	0	1.8	6.667	6.667	14.667	0.000	0.000	13.267	0.75	0.75	0.6	0	0	0.9	1	1	1	0	0	1	
1127	1	5	1	0	2	1	1	2	1	0	2	0.74	1.27	0.67	0	0	1.5	7.500	7.083	11.283	0.000	0.000	12.167	0.85	0.85	0.75	0	0	0.95	1	1	1	0	0	1	
1128	2	5	1	0	2	1	1	2	1	0	2	0.94	2.03	0.43	0	0	2.1	7.083	7.500	18.033	0.000	0.000	14.917	0.9	0.9	0.85	0	0	0.99	1	1	1	0	0	1	
1129	1	5	1	1	1	0	1	0	1	0	2	1.18	1.78	0.8	2.5	0.74	1.25	7.750	7.750	11.167	4.850	9.117	11.667	0	0	0	0	0	0	1	1	1	1	1	1	
1130	3	5	1	1	1	0	1	0	1	0	2	1.3	2.85	0.64	2	1.15	1.5	8.500	7.000	12.167	5.100	14.367	12.717	0.75	0.75	0.85	0.85	0.75	0.9	1	1	1	1	1	1	
1131	2	5	1	1	1	0	1	0	1	0	2	1.65	2.31	1	1.6	0.92	1.75	7.000	8.500	10.167	5.367	11.750	14.283	0.9	0.9	0.6	0.7	0.9	0.95	1	1	1	1	1	1	
1132	2	0	1	1	3	2	1	1	2	0	2	1.65	1.78	1	2.5	0.92	1.75	8.500	7.750	12.167	5.367	11.750	14.283	0.9	0.75	0.6	0.85	0.9	0.99	1	1	1	1	1	1	
1133	3	0	1	1	3	2	1	1	2	0	2	1.3	2.31	0.8	2	0.74	1.5	7.000	8.500	11.167	5.100	9.117	12.717	0.75	0.85	0.75	0.9	0.75	0.9	1	1	1	1	1	1	
1134	1	0	1	1	3	2	1	1	2	0	2	1.18	2.85	0.64	1.6	1.15	1.25	7.750	7.000	10.167	4.850	14.367	11.667	0.85	0.9	0.85	0.7	0.85	0.95	1	1	1	1	1	1	
1135	3	0	1	1	2	2	1	0	2	0	0	0.96	1.92	1.38	3	0	1.8	6.500	5.500	10.667	5.167	0.000	15.467	0.75	0.9	0.75	0.7	0	0.9	1	1	1	1	0	1	
1136	2	5	1	1	2	2	1	0	2	0	0	0.87	2.36	0.88	2.66	0	2.1	5.500	7.500	11.167	4.933	0.000	17.417	0.85	0.75	0.85	0.9	0	0.99	1	1	1	1	0	1	
1137	1	5	1	1	2	2	1	0	2	0	0	1.22	1.47	1.1	2.13	0	1.5	7.500	6.500	10.167	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1138	1	5	1	0	2	2	0	1	2	0	3	0.94	2.03	0.67	0	0	1.5	7.083	7.083	18.033	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1139	2	2	1	0	2	2	0	1	2	0	3	0.74	1.27	0.54	0	0	2.1	6.667	7.500	11.283	0.000	0.000	14.917	0.9	0.85	0.6	0	0	0.9	1	1	1	0	0	1	
1140	3	5	1	0	2	2	0	1	2	0	3	0.67	1.65	0.43	0	0	1.8	7.500	6.667	14.667	0.000	0.000	13.267	0.85	0.9	0.85	0	0	0.95	1	1	1	0	0	1	
1141	1	5	1	0	1	0	1	1	2	0	3	0.94	2.03	0.67	0	0	2.1	7.500	7.500	11.283	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1142	3	1	1	0	1	0	1	1	2	0	3	0.74	1.27	0.54	0	0	1.8	6.667	6.667	18.033	0.000	0.000	13.267	0.85	0.9	0.85	0	0	0.9	1	1	1	0	0	1	
1143	2	0	1	0	1	0	1	1	2	0	3	0.67	1.65	0.43	0	0	1.5	7.083	7.083	14.667	0.000	0.000	12.167	0.9	0.85	0.75	0	0	0.99	1	1	1	0	0	1	
1144	1	0	1	0	2	2	2	2	1	0	2	0.67	2.03	0.54	0	0	1.5	6.667	7.083	11.283	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1145	2	0	1	0	2	2	2	2	1	0	2	0.74	1.27	0.67	0	0	2.1	7.500	7.500	18.033	0.000	0.000	14.917	0.75	0.9	0.6	0	0	0.95	1	1	1	0	0	1	
1146	3	0	1	0	2	2	2	2	1	0	2	0.94	1.65	0.43	0	0	1.8	7.083	6.667	14.667	0.000	0.000	13.267	0.85	0.75	0.85	0	0	0.99	1	1	1	0	0	1	
1147	1	0	1	0	3	2	0	1	1	0	2	0.74	2.03	0.54	0	0	2.1	7.500	7.500	11.283	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1148	3	0	1	0	3	2	0	1	1	0	2	0.94	1.65	0.43	0	0	1.5	7.083	7.083	18.033	0.000	0.000	12.167	0.75	0.9	0.75	0	0	0.95	1	1	1	0	0	1	
1149	2	0	1	0	3	2	0	1	1	0	2	0.67	1.27	0.67	0	0	1.8	6.667	6.667	14.667	0.000	0.000	13.267	0.9	0.75	0.85	0	0	0.99	1	1	1	0	0	1	
1150	1	5	1	1	1	0	2	0	1	0	2	1.3	2.31	0.8	2.5	0.74	1.75	7.750	7.000	11.167	5.367	9.117	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1151	3	5	1	1	1	0	2	0	1	0	2	1.18	1.78	0.64	2	0.92	1.5	8.500	8.500	12.167	4.850	11.750	12.717	0.9	0.75	0.75	0.9	0.9	0.95	1	1	1	1	1	1	
1152	2	5	1	1	1	0	2	0	1	0	2	1.65	2.85	1	1.6	1.15	1.25	7.000	7.750	10.167	5.100	14.367	11.667	0.75	0.9	0.85	0.7	0.75	0.9	1	1	1	1	1	1	
1153	3	5	1	1	1	1	2	1	1	1	2	1.22	1.92	0.88	3	0	2.1	7.500	6.500	10.667	4.933	0.000	17.417	0.9	0.85	0.85	0.7	0	0.99	1	1	1	1	0	1	
1154	1	2	1	1	1	1	2	1	1	1	2	0.87	2.36	1.1	2.66	0	1.8	6.500	5.500	10.167	4.717	0.000	15.467	0	0	0	0	0	0	1	1	1	1	0	1	
1155	2	3	1	1	1	1	2	1	1	1	2	0.96	1.47	1.38	2.13	0	1.5	5.500	7.500	11.167	5.167	0.000	14.167	0.85	0.75	0.75	0.9	0	0.9	1	1	1	1	0	1	
1156	1	5	1	0	3	2	1	1	0	0	0	0.67	2.03	0.67	0	0	1.5	7.083	6.667	14.667	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1157	2	5	1	0	3	2	1	1	0	0	0	0.74	1.65	0.43	0	0	1.8	6.667	7.500	18.033	0.000	0.000	13.267	0.85	0.85	0.6	0	0	0.9	1	1	1	0	0	1	
1158	3	5	1	0	3	2	1	1	0	0	0	0.94	1.27	0.54	0	0	2.1	7.500	7.083	11.283	0.000	0.000	14.917	0.9	0.75	0.85	0	0	0.95	1	1	1	0	0	1	
1159	3	4	1	1	1	2	1	1	1	1	0	1.65	2.31	0.8	2.5	0.74	1.75	7.750	7.000	10.167	5.100	9.117	14.283	0.9	0.9	0.6	0.9	0.9	0.9	1	1	1	1	1	1	
1160	2	4	1	1	1	2	1	1	1	1	0	1.18	1.78	0.64	2	1.15	1.25	8.500	7.750	11.167	4.850	14.367	11.667	0.85	0.85	0.75	0.7	0.85	0.95	1	1	1	1	1	1	
1161	1	5	1	1	1	2	1	1	1	1	0	1.3	2.85	1	1.6	0.92	1.5	7.000	8.500	12.167	5.367	11.750	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1162	3	5	1	0	3	1	1	1	1	0	2	0.96	1.47	0.88	3	0	1.8	6.500	5.500	10.667	4.717	0.000	15.467	0.75	0.85	0.75	0.85	0	0.99	1	1	1	1	0	1	
1163	2	5	1	0	3	1	1	1	1	0	2	1.22	2.36	1.1	2.66	0	1.5	7.500	7.500	11.167	5.167	0.000	14.167	0.85	0.75	0.6	0.7	0	0.9	1	1	1	1	0	1	
1164	1	5	1	0	3	1	1	1	1	0	2	0.87	1.92	1.38	2.13	0	2.1	5.500	6.500	10.167	4.933	0.000	17.417	0.9	0.9	0.85	0.9	0	0.9	1	1	1	1	0	1	
1165	1	4	1	1	3	2	0	2	2	0	1	1.3	2.31	0.8	2.5	0.92	1.75	7.750	7.750	12.167	5.100	11.750	14.283	0.9	0.85	0.75	0.7	0.85	0.99	1	1	1	1	1	1	
1166	2	5	1	1	3	2	0	2	2	0	1	1.65	1.78	0.64	2	1.15	1.5	7.000	8.500	11.167	5.367	14.367	12.717	0.75	0.9	0.6	0.9	0.9	0.9	1	1	1	1	1	1	
1167	3	5	1	1	3	2	0	2	2	0	1	1.18	2.85	1	1.6	0.74	1.25	8.500	7.000	10.167	4.850	9.117	11.667	0.85	0.75	0.85	0.85	0.75	0.95	1	1	1	1	1	1	
1168	1	0	1	1	3	2	1	1	1	0	0	0.94	1.65	0.54	0	0	1.5	6.667	7.500	14.667	0.000	0.000	12.167	0	0	0	0	0	0	1	1	1	0	0	1	
1169	3	0	1	1	3	2	1	1	1	0	0	0.74	2.03	0.67	0	0	1.8	7.500	6.667	18.033	0.000	0.000	13.267	0.85	0.85	0.85	0	0	0.9	1	1	1	0	0	1	
1170	2	0	1	1	3	2	1	1	1	0	0	0.67	1.27	0.43	0	0	2.1	7.083	7.083	11.283	0.000	0.000	14.917	0.75	0.9	0.75	0	0	0.99	1	1	1	0	0	1	
